-200,0.7962967,0.5
-200,0.8034193,0.5
-200,0.8152903,0.5
-200,0.8152903,0.5
-200,0.824787,0.5
-200,0.8319096,0.5
-200,0.8390322,0.5
-200,0.8532775,0.5
-200,0.8532775,0.5
-200,0.8556517,0.5
-200,0.8698968,0.5
-200,0.8817677,0.5
-200,0.9102581,0.5
-200,0.9102581,0.5
-200,0.9268774,0.5
-200,0.9529935,0.5
-200,0.9601161,0.5
-200,0.9648645,0.5
-200,0.995729,0.5
-200,1.012348,0.5
-200,1.017097,0.5
-200,1.019471,0.5
-200,1.012348,0.5
-200,1.012348,0.5
-200,1.0076,0.5
-200,1.026594,0.5
-200,1.024219,0.5
-200,1.012348,0.5
-200,1.014722,0.5
-200,1.009974,0.5
-200,1.012348,0.5
-13.67731,1.017097,1
-13.67731,1.017097,1
-23.17429,1.028968,1
-15.57674,1.019471,1
-7.979298,1.009974,1
-9.878635,1.012348,1
-13.67731,1.017097,1
-9.878635,1.012348,1
-7.979298,1.009974,1
-11.77797,1.014722,1
-9.878635,1.012348,1
-13.67731,1.017097,1
-9.878635,1.012348,1
-4.180622,1.005226,1
-15.57674,1.019471,1
-0.3818512,1.000477,1
-6.07996,1.0076,1
-15.57674,1.019471,1
-15.57674,1.019471,1
-4.180622,1.005226,1
-11.77797,1.014722,1
-13.67731,1.017097,1
-13.67731,1.017097,1
-2.281189,1.002851,1
-9.878635,1.012348,1
-9.878635,1.012348,1
-13.67731,1.017097,1
-11.77797,1.014722,1
-7.979298,1.009974,1
-15.57674,1.019471,1
-13.67731,1.017097,1
-17.47608,1.021845,1
-13.67731,1.017097,1
-0.3818512,1.000477,1
-7.979298,1.009974,1
-21.27485,1.026594,1
-19.37542,1.024219,1
-9.878635,1.012348,1
-6.07996,1.0076,1
-11.77797,1.014722,1
-7.979298,1.009974,1
-9.878635,1.012348,1
-9.878635,1.012348,1
-13.67731,1.017097,1
-6.07996,1.0076,1
-9.878635,1.012348,1
-13.67731,1.017097,1
-19.37542,1.024219,1
-11.77797,1.014722,1
-11.77797,1.014722,1
-19.37542,1.024219,1
